Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,0.09026147832771518,0.09097760606675977,0.08429129686040665,0.089425228536129,300912000,0.0,0.0
2000-01-04 00:00:00-05:00,0.08787284539333433,0.08811216035122804,0.08261970785884815,0.08703751116991043,300480000,0.0,0.0
2000-01-05 00:00:00-05:00,0.08453064388179085,0.08596289978682364,0.08297826588840906,0.08417212218046188,188352000,0.0,0.0
2000-01-06 00:00:00-05:00,0.08417208885356159,0.08417208885356159,0.07545659705380674,0.0786796361207962,120480000,0.0,0.0
2000-01-07 00:00:00-05:00,0.0783220358026543,0.08082894055432545,0.07712817989501532,0.07999361306428909,71184000,0.0,0.0
2000-01-10 00:00:00-05:00,0.08023202864733173,0.08596288930036612,0.07879977291701722,0.08261973410844803,239856000,0.0,0.0
2000-01-11 00:00:00-05:00,0.08214197169884772,0.08309742095321518,0.07927653938531876,0.07927653938531876,148128000,0.0,0.0
2000-01-12 00:00:00-05:00,0.07927657994123982,0.07939670201648802,0.07617274657484686,0.07724739611148834,123552000,0.0,0.0
2000-01-13 00:00:00-05:00,0.07712816700419123,0.08118744857094028,0.0761727176241735,0.08047040551900864,132192000,0.0,0.0
2000-01-14 00:00:00-05:00,0.08166516762352519,0.08727590352093798,0.08142584587227619,0.08393274992704391,604560000,0.0,0.0
2000-01-18 00:00:00-05:00,0.08500740833388501,0.08787284102336716,0.08118744854608527,0.08751523494720459,261648000,0.0,0.0
2000-01-19 00:00:00-05:00,0.08787283744006073,0.08787283744006073,0.08596285420818969,0.08667898178100586,164688000,0.0,0.0
2000-01-20 00:00:00-05:00,0.087396042538881,0.09217145248075354,0.08572446528608571,0.08644059300422668,179568000,0.0,0.0
2000-01-21 00:00:00-05:00,0.08620125810114455,0.08655977960229344,0.08333582560913098,0.08548513054847717,544272000,0.0,0.0
2000-01-24 00:00:00-05:00,0.0882313668402913,0.0882313668402913,0.0811874524945777,0.08166518062353134,256944000,0.0,0.0
2000-01-25 00:00:00-05:00,0.0820227935567233,0.08285904336835342,0.0783220395519714,0.08094814419746399,237120000,0.0,0.0
2000-01-26 00:00:00-05:00,0.08094811797585268,0.08309742282986027,0.07617270932702916,0.07760496437549591,232464000,0.0,0.0
2000-01-27 00:00:00-05:00,0.07820189670334937,0.07820189670334937,0.0706802618066462,0.07354569435119629,458208000,0.0,0.0
2000-01-28 00:00:00-05:00,0.0725911677526278,0.07306888905040097,0.06853188598516381,0.0713973119854927,194448000,0.0,0.0
2000-01-31 00:00:00-05:00,0.07175489835144064,0.07330727523546467,0.06686029053795327,0.07080037146806717,182400000,0.0,0.0
2000-02-01 00:00:00-05:00,0.07091956807128406,0.07306886574854884,0.06829254241688033,0.072471022605896,92976000,0.0,0.0
2000-02-02 00:00:00-05:00,0.07282958674540901,0.0759343421977032,0.0724710651057979,0.0745011642575264,149040000,0.0,0.0
2000-02-03 00:00:00-05:00,0.0768888268278686,0.0784412036904737,0.07521725024560055,0.0756949782371521,108240000,0.0,0.0
2000-02-04 00:00:00-05:00,0.0780827053253056,0.0780827053253056,0.07593432239778292,0.07748577743768692,123696000,0.0,0.0
2000-02-07 00:00:00-05:00,0.07784434369273233,0.07784434369273233,0.07259120993712537,0.07271040976047516,217488000,0.0,0.0
2000-02-08 00:00:00-05:00,0.07450112537473931,0.07879972783837505,0.07259114928751453,0.07617270201444626,468816000,0.0,0.0
2000-02-09 00:00:00-05:00,0.07903817508514933,0.08035123095295169,0.07796352562014978,0.07808272540569305,589056000,0.0,0.0
2000-02-10 00:00:00-05:00,0.082859028462437,0.09551459488118215,0.082859028462437,0.09408142417669296,970080000,0.0,0.0
2000-02-11 00:00:00-05:00,0.09873762757782643,0.09885774961242691,0.08858988779456423,0.09551459550857544,423792000,0.0,0.0
2000-02-14 00:00:00-05:00,0.0957529887285354,0.110796257853508,0.09479753943959081,0.110796257853508,650112000,0.0,0.0
2000-02-15 00:00:00-05:00,0.11103559397859196,0.11115479373084255,0.10196158115565843,0.106498584151268,450480000,0.0,0.0
2000-02-16 00:00:00-05:00,0.10769243766200028,0.11509487329184,0.1064985819379977,0.11139319092035294,1019568000,0.0,0.0
2000-02-17 00:00:00-05:00,0.11127398515490784,0.11605030957897897,0.10960240824076004,0.11533326655626297,535776000,0.0,0.0
2000-02-18 00:00:00-05:00,0.1136617222461318,0.13037748935083612,0.11282639469012823,0.1287059187889099,960864000,0.0,0.0
2000-02-22 00:00:00-05:00,0.12464661239805597,0.12631726719073233,0.12034800198553688,0.12512341141700745,542496000,0.0,0.0
