Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,0.7879833415971951,0.8452738452255035,0.7640337379203692,0.8410477042198181,535796800,0.0,0.0
2000-01-04 00:00:00-05:00,0.8133415483167534,0.8311859281763898,0.760277188548358,0.7701389193534851,512377600,0.0,0.0
2000-01-05 00:00:00-05:00,0.7795302690080285,0.8307164032557635,0.7738954811251461,0.7814085483551025,778321600,0.0,0.0
2000-01-06 00:00:00-05:00,0.7973752932580807,0.8039492441661623,0.7137865424156189,0.7137865424156189,767972800,0.0,0.0
2000-01-07 00:00:00-05:00,0.7250569064790169,0.7588682279212365,0.717543842379657,0.7475977540016174,460734400,0.0,0.0
2000-01-10 00:00:00-05:00,0.7663815291485405,0.7682598084170531,0.711908471019755,0.7344493269920349,505064000,0.0,0.0
2000-01-11 00:00:00-05:00,0.7208311990200872,0.7466590351671172,0.6799763740258735,0.6968815922737122,441548800,0.0,0.0
2000-01-12 00:00:00-05:00,0.7137866126810148,0.7175440234494438,0.649921363500657,0.6550874710083008,976068800,0.0,0.0
2000-01-13 00:00:00-05:00,0.709912116739296,0.7419621294053256,0.6950029574661516,0.7269351482391357,1032684800,0.0,0.0
2000-01-14 00:00:00-05:00,0.7513546162197549,0.7682598323803979,0.746658942981176,0.754641592502594,390376000,0.0,0.0
2000-01-18 00:00:00-05:00,0.7588686277360649,0.796436475941668,0.7546416836664472,0.7809391021728516,459177600,0.0,0.0
2000-01-19 00:00:00-05:00,0.7936181796640565,0.8170982024590331,0.7767129123537344,0.8006625175476074,597643200,0.0,0.0
2000-01-20 00:00:00-05:00,0.8678146692778237,0.9128955781939601,0.8527877330780029,0.8527877330780029,1831132800,0.0,0.0
2000-01-21 00:00:00-05:00,0.8584224502837784,0.8584224502837784,0.8278988977184436,0.8363519310951233,495924800,0.0,0.0
2000-01-24 00:00:00-05:00,0.8147501425330667,0.847151922079192,0.7898614287509246,0.7983145117759705,440876800,0.0,0.0
2000-01-25 00:00:00-05:00,0.7889225821191054,0.8499705068212724,0.7691999188329033,0.8433956503868103,497145600,0.0,0.0
2000-01-26 00:00:00-05:00,0.8264901632611026,0.8579528288599557,0.8246119344111636,0.8278988599777222,367158400,0.0,0.0
2000-01-27 00:00:00-05:00,0.8175675485142607,0.8490310668253682,0.8039493109391634,0.8264901638031006,340144000,0.0,0.0
2000-01-28 00:00:00-05:00,0.8128718842433821,0.8330640722296474,0.7560509251013297,0.7635639905929565,423348800,0.0,0.0
2000-01-31 00:00:00-05:00,0.7588686194662231,0.7804695112395249,0.7100302919352961,0.7795303463935852,701680000,0.0,0.0
2000-02-01 00:00:00-05:00,0.7814082837189119,0.7889222010959372,0.7513543697521058,0.7532325983047485,318035200,0.0,0.0
2000-02-02 00:00:00-05:00,0.7569903163156536,0.7673207781902813,0.7288137667495023,0.7424320578575134,464195200,0.0,0.0
2000-02-03 00:00:00-05:00,0.7537023645016622,0.7832876063227459,0.7532327821697146,0.776243269443512,475193600,0.0,0.0
2000-02-04 00:00:00-05:00,0.7809388254445181,0.8264901105281474,0.7785909642944001,0.8114631772041321,425320000,0.0,0.0
2000-02-07 00:00:00-05:00,0.811463152195077,0.8584223299249386,0.7959665869286447,0.8570135831832886,441067200,0.0,0.0
2000-02-08 00:00:00-05:00,0.8565439738731264,0.8725100707239924,0.8358822553317576,0.8631188273429871,408643200,0.0,0.0
2000-02-09 00:00:00-05:00,0.8574832813576421,0.8800241351213123,0.8448041577020347,0.8462128043174744,299364800,0.0,0.0
2000-02-10 00:00:00-05:00,0.8480920098791151,0.855605126870666,0.8264902686991258,0.8527877330780029,302982400,0.0,0.0
2000-02-11 00:00:00-05:00,0.8537267567446581,0.857483315061259,0.8133415227953072,0.817098081111908,212251200,0.0,0.0
2000-02-14 00:00:00-05:00,0.8213241604712045,0.8706320097481809,0.8161589053954462,0.8701624274253845,367539200,0.0,0.0
2000-02-15 00:00:00-05:00,0.8659361773565827,0.9011561471499844,0.8654665951475555,0.8941118121147156,485744000,0.0,0.0
2000-02-16 00:00:00-05:00,0.8847199669027801,0.8875381633308296,0.8424564502497475,0.8574833869934082,378246400,0.0,0.0
2000-02-17 00:00:00-05:00,0.8654666381882383,0.8678144490334897,0.8499701235697523,0.8631188273429871,289497600,0.0,0.0
2000-02-18 00:00:00-05:00,0.8612406121336531,0.8668753990329461,0.8330641195623101,0.8358823657035828,233441600,0.0,0.0
2000-02-22 00:00:00-05:00,0.8274292177222059,0.8786153359246367,0.8016013424272517,0.8551353216171265,422296000,0.0,0.0
2000-02-23 00:00:00-05:00,0.850791387883855,0.8941118270612738,0.8340030963348248,0.8734492063522339,473099200,0.0,0.0
2000-02-24 00:00:00-05:00,0.8814331509635582,0.8950514433952766,0.8396391589188246,0.8655840158462524,376432000,0.0,0.0
2000-02-25 00:00:00-05:00,0.862649353429297,0.8790850345762917,0.8274293273036323,0.8293075561523438,249144000,0.0,0.0
2000-02-28 00:00:00-05:00,0.8274296152901558,0.864058300721787,0.8142809052894991,0.8509095907211304,328328000,0.0,0.0
2000-02-29 00:00:00-05:00,0.8532571243541538,0.8809632826823308,0.8457433059451092,0.8612406253814697,368961600,0.0,0.0
2000-03-01 00:00:00-05:00,0.8908248859919122,0.9922571566398676,0.8903553037570431,0.979108452796936,1077003200,0.0,0.0
2000-03-02 00:00:00-05:00,0.9542208092277359,0.9612643437035918,0.9067911871257002,0.9166529178619385,311259200,0.0,0.0
2000-03-03 00:00:00-05:00,0.9382537402113854,0.9634951184494938,0.9016259189391558,0.9617337584495544,323366400,0.0,0.0
2000-03-06 00:00:00-05:00,0.9467066961943024,0.9701867112713151,0.9391927783817065,0.9443588852882385,210560000,0.0,0.0
2000-03-07 00:00:00-05:00,0.9499941962256699,0.9575081181878445,0.9100784795961623,0.9232271909713745,273011200,0.0,0.0
2000-03-08 00:00:00-05:00,0.9232268699971812,0.931210371687638,0.8908250865948325,0.9166529178619385,271230400,0.0,0.0
2000-03-09 00:00:00-05:00,0.9081997492453318,0.9391927793159073,0.8884770943216044,0.918531060218811,276718400,0.0,0.0
2000-03-10 00:00:00-05:00,0.9143047300751886,0.9612639479710976,0.9091386242385188,0.9448282718658447,248606400,0.0,0.0
2000-03-13 00:00:00-05:00,0.9175920961129,0.9504634623419774,0.8978686343487448,0.9114869236946106,303956800,0.0,0.0
2000-03-14 00:00:00-05:00,0.910782567947635,0.9335582665113537,0.8565442478508041,0.858422577381134,428579200,0.0,0.0
2000-03-15 00:00:00-05:00,0.868753584816755,0.9035039729820399,0.8574831100284811,0.8734492063522339,443609600,0.0,0.0
2000-03-16 00:00:00-05:00,0.8814326949868152,0.9166526649313529,0.8603004923234755,0.9133648872375488,378100800,0.0,0.0
2000-03-17 00:00:00-05:00,0.9025649558229886,0.9391927719116212,0.8988074953593194,0.9391927719116211,305043200,0.0,0.0
2000-03-20 00:00:00-05:00,0.9279230853934427,0.9485848017894006,0.9194700041884369,0.9241657257080078,204489600,0.0,0.0
2000-03-21 00:00:00-05:00,0.9208788255944554,1.027477099757203,0.9138352929008733,1.0138589143753052,524328000,0.0,0.0
2000-03-22 00:00:00-05:00,0.9976581915298153,1.0847686717784961,0.9885007844906426,1.0833591222763062,567996800,0.0,0.0
2000-03-23 00:00:00-05:00,1.0669237245153813,1.129849879219615,1.0518967852241285,1.0617585182189941,562564800,0.0,0.0
2000-03-24 00:00:00-05:00,1.0702106308867774,1.0814811104842228,1.0180853775049954,1.0420349836349487,446913600,0.0,0.0
2000-03-27 00:00:00-05:00,1.034052025114083,1.0875859068773657,1.0284163358434586,1.0486093759536743,279182400,0.0,0.0
2000-03-28 00:00:00-05:00,1.0312339817442564,1.0669235459483335,1.030294817005118,1.0453226566314697,202966400,0.0,0.0
2000-03-29 00:00:00-05:00,1.0472007217615662,1.0476702036959447,1.0055236668369483,1.0213727951049805,239836800,0.0,0.0
2000-03-30 00:00:00-05:00,1.0035274447106766,1.0345212708650422,0.9424803611293645,0.9448282718658447,414400000,0.0,0.0
2000-03-31 00:00:00-05:00,0.9575076519989612,1.0312337745951212,0.9467067580851085,1.020433783531189,404633600,0.0,0.0
2000-04-03 00:00:00-04:00,1.018085181326281,1.048139954989247,0.972534692463428,1.0016494989395142,328563200,0.0,0.0
2000-04-04 00:00:00-04:00,0.9964843626788122,0.9993017565169697,0.8772068320572091,0.9565686583518982,660329600,0.0,0.0
2000-04-05 00:00:00-04:00,0.9502283497952838,0.998362282223321,0.9316797018859083,0.9795787930488586,457665600,0.0,0.0
2000-04-06 00:00:00-04:00,0.9814577824718296,1.0105726015228507,0.9260446363801534,0.9406028985977173,259627200,0.0,0.0
2000-04-07 00:00:00-04:00,0.9560988854565621,0.9908484746911452,0.9429501807543105,0.9899094104766846,242435200,0.0,0.0
2000-04-10 00:00:00-04:00,0.9894397771146454,0.9974232771167862,0.9373145432630394,0.9391927719116211,212262400,0.0,0.0
2000-04-11 00:00:00-04:00,0.9279233024960297,0.938253711686102,0.8870676366294058,0.8973989486694336,541822400,0.0,0.0
2000-04-12 00:00:00-04:00,0.894112057162767,0.894112057162767,0.7879832888617978,0.8208546042442322,941136000,0.0,0.0
2000-04-13 00:00:00-04:00,0.8377605283468244,0.9016257680029935,0.8152196283392972,0.8551353216171265,529827200,0.0,0.0
2000-04-14 00:00:00-04:00,0.8213243256067051,0.8865982879327479,0.8189764636789959,0.8405782580375671,667620800,0.0,0.0
2000-04-17 00:00:00-04:00,0.8227339907776247,0.9312106541841179,0.8194461610208815,0.9307410717010498,409561600,0.0,0.0
2000-04-18 00:00:00-04:00,0.9279233341550444,0.953281581401825,0.8969293969775056,0.953281581401825,390924800,0.0,0.0
2000-04-19 00:00:00-04:00,0.9481157660108568,0.9786392242073311,0.8997469726408995,0.9100782871246338,520150400,0.0,0.0
2000-04-20 00:00:00-04:00,0.929332313046164,0.9373150145286632,0.8795548650572161,0.8931731581687927,722120000,0.0,0.0
2000-04-24 00:00:00-04:00,0.8640581223159293,0.9053825736045837,0.8621798932013071,0.9053825736045837,443620800,0.0,0.0
2000-04-25 00:00:00-04:00,0.917592051311461,0.9673694831056374,0.9171224689868307,0.9640817046165466,391641600,0.0,0.0
2000-04-26 00:00:00-04:00,0.9514025267204196,0.9617338399500549,0.901625995345919,0.9114869236946106,366912000,0.0,0.0
2000-04-27 00:00:00-04:00,0.8804938271710152,0.9542208673733392,0.875915173358523,0.9523417353630066,326603200,0.0,0.0
2000-04-28 00:00:00-04:00,0.9551598253155534,0.9579772186042619,0.911486768415933,0.9321492910385132,249580800,0.0,0.0
2000-05-01 00:00:00-04:00,0.9382536519483136,0.9401327835359136,0.915713703296025,0.9340276122093201,226195200,0.0,0.0
2000-05-02 00:00:00-04:00,0.9260442022219068,0.9485850559243636,0.882841526271355,0.8856589198112488,236432000,0.0,0.0
2000-05-03 00:00:00-04:00,0.893642633878422,0.9110174844166885,0.8386999858356727,0.8645278215408325,489798400,0.0,0.0
2000-05-04 00:00:00-04:00,0.8649973148346545,0.8659364795804902,0.8307163971781449,0.8316555619239807,399515200,0.0,0.0
2000-05-05 00:00:00-04:00,0.8325945816637565,0.862179822695806,0.8318902583429543,0.849970281124115,284076800,0.0,0.0
2000-05-08 00:00:00-04:00,0.8422215584689993,0.854196359574961,0.8264902491146133,0.8274294137954712,184900800,0.0,0.0
2000-05-09 00:00:00-04:00,0.8288381759874768,0.8358825135491769,0.7879833555082525,0.7922094464302063,327140800,0.0,0.0
2000-05-10 00:00:00-04:00,0.7818783047955535,0.7889226439091636,0.7419625901192021,0.746189534664154,535091200,0.0,0.0
2000-05-11 00:00:00-04:00,0.7616859595303799,0.7832877024596263,0.7438415779345641,0.7724868059158325,499744000,0.0,0.0
2000-05-12 00:00:00-04:00,0.7964363027180614,0.8302467819284096,0.7871610736929554,0.8086458444595337,306913600,0.0,0.0
2000-05-15 00:00:00-04:00,0.8119328131527257,0.8119328131527257,0.7522936513240271,0.7588684558868408,678932800,0.0,0.0
2000-05-16 00:00:00-04:00,0.7852828542769409,0.8194458968356455,0.7720171784862305,0.7940876483917236,440451200,0.0,0.0
2000-05-17 00:00:00-04:00,0.7785911235101565,0.7790607058678715,0.7541719882172365,0.7616859078407288,398092800,0.0,0.0
2000-05-18 00:00:00-04:00,0.7738953481517434,0.7884527504257741,0.7560509701246976,0.7569901347160339,373777600,0.0,0.0
2000-05-19 00:00:00-04:00,0.7457197333256603,0.7457197333256603,0.7015770900286709,0.70627361536026,740667200,0.0,0.0
2000-05-22 00:00:00-04:00,0.7043953174496612,0.7043953174496612,0.6461648552555951,0.6757492423057556,755507200,0.0,0.0
2000-05-23 00:00:00-04:00,0.6799762267780988,0.7015771141666278,0.6433475011047695,0.6447561979293823,517585600,0.0,0.0
2000-05-24 00:00:00-04:00,0.647573625860043,0.6743405723280571,0.6236240230320654,0.6588440537452698,678462400,0.0,0.0
2000-05-25 00:00:00-04:00,0.6649495115661951,0.696177350952714,0.646165157497127,0.6556742787361145,406750400,0.0,0.0
2000-05-26 00:00:00-04:00,0.6611919496541326,0.675279823295705,0.6405302231877037,0.6489824056625366,181148800,0.0,0.0
2000-05-30 00:00:00-04:00,0.658374455144772,0.6621310135554539,0.6142327119316474,0.6579049229621887,713059200,0.0,0.0
2000-05-31 00:00:00-04:00,0.6527394625944396,0.6856108180305398,0.6297290322692959,0.6311377286911011,433507200,0.0,0.0
2000-06-01 00:00:00-04:00,0.6142325105872752,0.6729316382357727,0.603901200890279,0.6696447134017944,903840000,0.0,0.0
2000-06-02 00:00:00-04:00,0.7043951517944544,0.7494760450579411,0.6687055511929583,0.6954725384712219,792848000,0.0,0.0
2000-06-05 00:00:00-04:00,0.7011077439424248,0.7156651516118863,0.6738712083239926,0.6860807538032532,323668800,0.0,0.0
2000-06-06 00:00:00-04:00,0.6910117923739116,0.7269352881975057,0.67856741053635,0.6978204846382141,525481600,0.0,0.0
2000-06-07 00:00:00-04:00,0.703456335591964,0.7288137863222068,0.6884285444802676,0.7255268096923828,337019200,0.0,0.0
2000-06-08 00:00:00-04:00,0.733510050803195,0.7400839515568806,0.699698724136985,0.7123778462409973,238526400,0.0,0.0
2000-06-09 00:00:00-04:00,0.726935296398737,0.7358579115557168,0.7090909689347163,0.7194222807884216,252358400,0.0,0.0
2000-06-12 00:00:00-04:00,0.7241178559189162,0.7245874381733997,0.6827935140411844,0.6851413249969482,290337600,0.0,0.0
2000-06-13 00:00:00-04:00,0.6851415953079191,0.7114390144674198,0.6626007353497193,0.7100303173065186,351456000,0.0,0.0
2000-06-14 00:00:00-04:00,0.7114387355841804,0.7231787434009587,0.6771586791784213,0.6795065402984619,277446400,0.0,0.0
2000-06-15 00:00:00-04:00,0.6856112233100685,0.7015773282726513,0.6687059534055749,0.6940642595291138,248572800,0.0,0.0
2000-06-16 00:00:00-04:00,0.7025161192044698,0.7043952507556307,0.6691752273945504,0.6851413249969482,303564800,0.0,0.0
2000-06-19 00:00:00-04:00,0.6804458781552415,0.7353885750240121,0.6748102371777912,0.7259963750839233,394004800,0.0,0.0
2000-06-20 00:00:00-04:00,0.7400840912440744,0.7809389587866866,0.7391449767186736,0.7607467174530029,501390400,0.0,0.0
2000-06-21 00:00:00-04:00,0.7588684116662711,0.855605022701065,0.7560509680582937,0.8358823657035828,490000000,0.0,2.0
2000-06-22 00:00:00-04:00,0.8377604557627514,0.8659361394456673,0.8048882479786738,0.8077056407928467,467712000,0.0,0.0
2000-06-23 00:00:00-04:00,0.8081754424603934,0.8208545662589197,0.7635640691158865,0.7767127752304077,204965600,0.0,0.0
2000-06-26 00:00:00-04:00,0.7889222496699296,0.8227335758319183,0.7832874633484218,0.8133413791656494,185354400,0.0,0.0
2000-06-27 00:00:00-04:00,0.8081756550595982,0.834003491766933,0.7757738648323205,0.7776521444320679,203470400,0.0,0.0
2000-06-28 00:00:00-04:00,0.8011319969171005,0.8321250331585138,0.7738954187503913,0.818037211894989,286428800,0.0,0.0
2000-06-29 00:00:00-04:00,0.7973754476743551,0.8105241545700645,0.7673206729150801,0.7701389193534851,203660800,0.0,0.0
2000-06-30 00:00:00-04:00,0.7936179997703535,0.8255510502487902,0.7767127362920394,0.7870440483093262,323097600,0.0,0.0
2000-07-03 00:00:00-04:00,0.7832876430911829,0.8161589596122186,0.7832876430911829,0.8011320233345032,70828800,0.0,0.0
2000-07-05 00:00:00-04:00,0.8001928385381774,0.829307645971393,0.762624997203633,0.7757737040519714,265216000,0.0,0.0
2000-07-06 00:00:00-04:00,0.7889225302857125,0.7954972859715093,0.745719894940359,0.7785912156105042,309545600,0.0,0.0
2000-07-07 00:00:00-04:00,0.7903311015481096,0.8236728520154227,0.7832876172622003,0.818037211894989,263603200,0.0,0.0
2000-07-10 00:00:00-04:00,0.8128720831038235,0.8753286466375925,0.8077059746786508,0.858422577381134,397796000,0.0,0.0
2000-07-11 00:00:00-04:00,0.8565441301420367,0.8903554614750567,0.83306416154781,0.8556050658226013,357896000,0.0,0.0
2000-07-12 00:00:00-04:00,0.873449195174831,0.8856587339239698,0.8471517888330823,0.8847196698188782,225433600,0.0,0.0
2000-07-13 00:00:00-04:00,0.8790851221992606,0.9110173230934117,0.8227337368713269,0.8490311503410339,445659200,0.0,0.0
